size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,city_ الدمام,city_ الرياض,city_ جدة,front_4 شوارع,front_جنوب,front_جنوب شرقي,front_جنوب غربي,front_شرق,front_شمال,front_شمال شرقي,front_شمال غربي,front_غرب
330,4,4,4,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
300,12,5,4,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,True,False,False,False
400,9,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,50000,False,False,True,False,False,False,False,True,False,False,False,False
300,9,6,5,3,1,1,0,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
300,8,4,5,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,85000,False,False,True,False,True,False,False,False,False,False,False,False
320,4,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
400,8,6,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,False,False,True,False,False,False,False,False,True,False,False,False
360,7,4,4,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,70000,False,False,True,False,True,False,False,False,False,False,False,False
300,4,4,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,85000,False,False,True,False,True,False,False,False,False,False,False,False
360,5,5,5,3,1,1,1,1,0,1,1,1,0,0,1,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
250,9,6,4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,55000,False,False,True,False,False,False,False,False,True,False,False,False
300,6,5,3,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,150000,False,False,True,False,False,False,False,True,False,False,False,False
350,0,4,4,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,3000,False,False,True,False,False,False,False,False,True,False,False,False
437,36,7,5,5,1,0,1,1,0,0,1,0,0,0,0,1,0,0,75000,False,False,True,False,False,True,False,False,False,False,False,False
300,3,4,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,120000,False,False,True,False,False,False,False,True,False,False,False,False
325,8,5,5,3,0,1,1,1,0,0,1,1,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
350,5,5,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
300,13,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,False,False,True,False,True,False,False,False,False,False,False,False
350,11,6,5,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,80000,False,False,True,False,False,False,False,False,True,False,False,False
300,0,5,5,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,72000,False,False,True,False,False,False,False,False,False,False,False,True
350,0,7,5,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,110000,False,False,True,False,False,False,False,False,False,True,False,False
375,7,6,3,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,110000,False,False,True,False,True,False,False,False,False,False,False,False
180,9,2,4,3,1,1,0,1,0,1,1,1,0,1,0,0,1,0,60000,False,False,True,False,False,False,False,False,True,False,False,False
350,0,7,2,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
450,0,5,4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,46000,False,False,True,False,False,False,False,False,False,False,False,True
300,11,5,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,95000,False,False,True,False,False,False,False,True,False,False,False,False
320,4,7,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,55000,False,False,True,False,False,False,False,False,True,False,False,False
300,0,1,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,60000,False,False,True,False,True,False,False,False,False,False,False,False
350,13,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,True,False,False,False,False,False,False,False
155,4,5,5,3,1,1,1,1,0,0,1,0,0,0,1,1,1,0,70000,False,False,True,False,False,False,False,False,False,True,False,False
300,6,7,5,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,60000,False,False,True,False,False,False,False,False,False,False,True,False
290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,65000,False,False,True,False,True,False,False,False,False,False,False,False
262,2,6,4,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
200,7,7,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
200,12,3,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,140000,False,False,True,False,False,False,False,True,False,False,False,False
300,6,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,48000,False,False,True,False,True,False,False,False,False,False,False,False
303,0,5,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40000,False,False,True,False,False,False,False,False,False,False,True,False
300,9,4,5,3,0,1,1,1,0,0,1,0,1,0,1,0,0,0,90000,False,False,True,False,False,False,False,True,False,False,False,False
300,15,5,5,3,1,1,1,1,0,0,0,0,1,0,1,1,0,0,59000,False,False,True,False,True,False,False,False,False,False,False,False
321,0,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,80000,False,False,True,False,True,False,False,False,False,False,False,False
312,0,7,5,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,55000,False,False,True,False,True,False,False,False,False,False,False,False
375,9,7,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
515,0,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,0,135000,False,False,True,False,False,False,False,False,False,False,False,True
375,14,5,5,5,1,1,1,1,0,0,1,0,1,1,1,1,0,0,90000,False,False,True,False,False,False,False,False,False,False,False,True
300,4,6,5,3,1,1,1,0,0,1,1,0,1,0,1,1,1,0,65000,False,False,True,False,False,False,False,False,False,False,False,True
300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,60000,False,False,True,False,False,False,False,True,False,False,False,False
300,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,0,1,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
300,5,6,4,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
250,0,5,5,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,70000,False,False,True,False,False,False,False,True,False,False,False,False
276,0,3,4,2,1,1,0,1,0,1,1,1,0,0,0,1,0,0,66500,False,False,True,False,False,False,False,False,True,False,False,False
310,0,6,4,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,52000,False,False,True,False,False,False,False,False,False,False,False,True
312,4,5,5,3,1,1,0,1,1,1,0,0,1,0,1,1,1,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
500,10,5,5,3,1,1,1,0,0,0,1,0,1,1,0,1,0,0,150000,False,False,True,False,False,False,False,True,False,False,False,False
300,0,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,False,False,True,False,False,False,False,False,True,False,False,False
250,4,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,1,65000,False,False,True,False,False,False,False,False,False,False,False,True
300,10,5,5,3,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
300,0,7,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,70000,False,False,True,False,False,False,False,False,False,False,False,True
350,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2000,False,False,True,False,False,False,False,False,False,True,False,False
420,6,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,45000,False,False,True,False,True,False,False,False,False,False,False,False
312,0,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,60000,False,False,True,False,True,False,False,False,False,False,False,False
220,5,5,5,2,1,0,1,1,1,1,1,0,1,0,1,0,0,0,70000,False,False,True,False,False,False,False,False,True,False,False,False
400,9,7,5,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,60000,False,False,True,False,False,False,False,False,False,False,False,False
325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
150,10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1000,False,False,True,False,False,False,False,False,True,False,False,False
310,0,6,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,50000,False,False,True,False,False,False,False,False,False,False,False,True
400,5,6,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,65000,False,False,True,False,False,False,False,True,False,False,False,False
312,17,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,1,65000,False,False,True,False,False,False,False,False,False,False,True,False
300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000,False,False,True,False,False,False,False,False,True,False,False,False
312,0,5,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,60000,False,False,True,False,False,False,False,True,False,False,False,False
320,0,6,5,2,1,1,1,1,0,1,1,0,1,0,0,1,1,0,65000,False,False,True,False,True,False,False,False,False,False,False,False
450,7,7,5,3,0,1,1,1,0,0,1,0,1,0,0,1,0,0,100000,False,False,True,False,False,False,False,False,False,True,False,False
290,0,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,70000,False,False,True,False,False,False,False,True,False,False,False,False
430,0,6,5,3,1,1,1,0,0,1,0,1,1,0,1,1,1,0,80000,False,False,True,False,False,False,False,False,False,False,True,False
312,2,6,5,2,0,1,1,1,0,1,1,0,1,0,1,0,1,1,65000,False,False,True,False,False,False,False,False,False,False,False,True
231,0,4,4,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,90000,False,False,True,False,False,False,False,True,False,False,False,False
500,27,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,False,False,True,False,True,False,False,False,False,False,False,False
375,10,5,5,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
480,6,7,5,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,130000,False,False,True,False,True,False,False,False,False,False,False,False
312,10,3,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
350,10,4,5,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,120000,False,False,True,False,False,False,True,False,False,False,False,False
312,0,5,5,3,0,1,1,1,0,0,1,0,1,1,0,1,1,0,85000,False,False,True,False,False,False,False,False,False,False,False,True
250,3,5,4,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,65000,False,False,True,False,False,False,False,False,False,False,False,True
435,9,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,120000,False,False,True,False,True,False,False,False,False,False,False,False
300,4,3,5,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,150000,False,False,True,False,False,False,False,False,True,False,False,False
180,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000,False,False,True,True,False,False,False,False,False,False,False,False
300,4,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
500,20,7,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
250,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
250,0,7,5,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,65000,False,False,True,False,False,False,False,False,False,False,False,True
375,5,4,4,4,1,1,0,0,0,1,1,0,1,0,1,0,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
400,11,4,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,150000,False,False,True,False,False,False,False,True,False,False,False,False
500,15,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000,False,False,True,False,False,False,False,False,True,False,False,False
250,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,False,True,False,False,False
170,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000,False,False,True,True,False,False,False,False,False,False,False,False
300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,55000,False,False,True,False,False,False,False,False,False,False,False,True
400,3,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,1,0,140000,False,False,True,False,True,False,False,False,False,False,False,False
360,2,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,110000,False,False,True,False,False,False,False,False,False,False,False,True
300,10,7,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,True,False,False,False,False
370,5,7,5,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,50000,False,False,True,False,False,False,False,False,False,False,False,True
300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
280,3,7,5,2,0,1,1,1,0,0,1,0,1,0,1,1,0,1,70000,False,False,True,False,False,False,False,False,False,False,False,True
300,0,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,65000,False,False,True,False,False,False,False,False,True,False,False,False
300,3,5,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,False,True,False,False,False
250,4,5,5,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,100000,False,False,True,False,False,False,False,True,False,False,False,False
350,2,3,4,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2500,False,False,True,False,False,False,False,False,False,False,False,True
450,0,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
350,5,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,True,False,False,False,False
400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
420,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,True,False,False,False,False
360,7,4,5,2,1,1,1,1,0,1,0,1,1,1,1,0,0,0,150000,False,False,True,False,True,False,False,False,False,False,False,False
350,7,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
350,2,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,120000,False,False,True,False,False,False,False,True,False,False,False,False
325,5,5,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,65000,False,False,True,False,False,False,False,False,True,False,False,False
400,0,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,150000,False,False,True,False,False,False,False,True,False,False,False,False
300,0,2,3,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000,False,False,True,False,True,False,False,False,False,False,False,False
300,0,5,5,4,1,0,1,1,0,0,1,1,0,0,1,0,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
310,0,5,4,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,55000,False,False,True,False,False,False,False,False,False,False,False,True
400,9,5,5,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
350,0,3,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,2000,False,False,True,False,False,False,False,False,False,False,False,True
300,9,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
500,3,4,3,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,2000,False,False,True,False,True,False,False,False,False,False,False,False
300,0,5,5,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
300,0,3,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000,False,False,True,False,False,True,False,False,False,False,False,False
500,5,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000,False,False,True,False,False,False,False,False,False,True,False,False
380,10,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,False,False,True,False,True,False,False,False,False,False,False,False
300,10,7,5,4,1,1,1,1,1,1,1,0,1,0,1,1,0,0,55000,False,False,True,False,True,False,False,False,False,False,False,False
350,0,3,4,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3500,False,False,True,False,False,False,False,False,False,False,False,True
300,5,5,4,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,90000,False,False,True,False,True,False,False,False,False,False,False,False
450,30,6,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,80000,False,False,True,False,False,False,False,False,False,True,False,False
330,2,7,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,55000,False,False,True,False,False,False,False,False,True,False,False,False
350,18,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000,False,False,True,False,False,False,False,True,False,False,False,False
330,11,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,True,False,False,False,False,False,False,False
380,2,5,5,4,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
262,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
420,3,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,135000,False,False,True,False,False,False,False,True,False,False,False,False
390,8,4,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
250,2,5,4,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90000,False,False,True,False,False,False,False,False,False,False,False,True
360,4,4,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,95000,False,False,True,False,True,False,False,False,False,False,False,False
400,8,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
450,0,5,4,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,45000,False,False,True,False,False,False,False,False,False,False,False,True
370,8,4,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000,False,False,True,False,True,False,False,False,False,False,False,False
312,7,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,65000,False,False,True,False,True,False,False,False,False,False,False,False
300,10,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,110000,False,False,True,False,False,False,False,False,False,False,False,True
315,0,5,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,45000,False,False,True,False,False,False,False,False,False,False,False,True
400,8,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000,False,False,True,False,False,False,False,False,True,False,False,False
270,3,3,5,3,1,0,1,1,0,0,1,0,1,0,1,1,1,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
380,7,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
380,8,4,4,3,1,0,1,1,0,1,1,0,1,0,1,1,0,1,80000,False,False,True,False,True,False,False,False,False,False,False,False
400,10,5,5,4,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
300,10,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000,False,False,True,False,False,False,False,True,False,False,False,False
340,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
250,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,70000,False,False,True,False,False,False,False,False,True,False,False,False
420,3,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,0,0,135000,False,False,True,False,False,False,False,True,False,False,False,False
375,10,4,5,2,0,1,1,1,0,1,1,1,1,0,1,1,0,0,100000,False,False,True,False,True,False,False,False,False,False,False,False
312,2,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,60000,False,False,True,False,False,False,False,True,False,False,False,False
400,6,5,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,90000,False,False,True,False,False,False,False,True,False,False,False,False
400,8,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
500,15,5,4,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
400,5,7,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000,False,False,True,False,True,False,False,False,False,False,False,False
350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,110000,False,False,True,False,False,False,False,True,False,False,False,False
450,6,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
350,6,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,False,False,True,False,False,False,False,False,True,False,False,False
290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,100000,False,False,True,False,False,False,False,False,False,True,False,False
334,15,4,4,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,160000,False,False,True,False,False,False,False,True,False,False,False,False
350,6,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000,False,False,True,False,False,False,False,False,False,False,False,True
275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000,False,False,True,False,False,False,False,False,True,False,False,False
312,4,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,90000,False,False,True,False,False,False,False,False,True,False,False,False
220,8,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25000,False,False,True,False,False,False,False,False,True,False,False,False
300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,90000,False,False,True,False,False,False,False,False,False,False,False,True
400,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,140000,False,False,True,False,True,False,False,False,False,False,False,False
350,9,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000,False,False,True,False,False,False,False,False,True,False,False,False
300,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,130000,False,False,True,False,True,False,False,False,False,False,False,False
300,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
300,4,4,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
400,3,5,5,3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
360,7,5,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
250,5,3,4,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,35000,False,False,True,False,False,False,False,True,False,False,False,False
312,10,3,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,0,75000,False,False,True,False,False,False,False,False,False,False,False,True
500,14,5,5,5,1,0,1,1,0,0,1,1,0,0,1,0,0,0,140000,False,False,True,False,False,False,False,False,False,False,False,True
200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,50000,False,False,True,False,True,False,False,False,False,False,False,False
300,4,5,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0,40000,False,False,True,False,True,False,False,False,False,False,False,False
300,13,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,80000,False,False,True,False,False,False,False,False,True,False,False,False
500,15,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000,False,False,True,False,False,False,False,True,False,False,False,False
495,15,7,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,False
200,12,5,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,70000,False,False,True,False,False,False,False,True,False,False,False,False
300,10,3,5,4,1,0,1,1,0,1,0,1,1,0,1,1,0,0,140000,False,False,True,False,False,False,False,False,False,False,False,True
440,20,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000,False,False,True,False,False,False,False,True,False,False,False,False
300,0,5,5,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,150000,False,False,True,False,False,False,False,True,False,False,False,False
370,8,4,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,0,90000,False,False,True,False,True,False,False,False,False,False,False,False
290,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,False,False,True,False,False,False,False,True,False,False,False,False
350,8,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
300,5,5,4,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,85000,False,False,True,False,False,False,False,False,False,False,False,True
350,14,4,5,4,1,0,1,0,0,0,1,0,0,0,1,1,0,0,130000,False,False,True,False,False,False,False,False,False,False,False,True
420,0,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40000,False,False,True,False,False,False,False,False,False,False,True,False
300,12,6,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,True,False,False,False,False
290,7,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
300,13,5,5,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,150000,False,False,True,False,True,False,False,False,False,False,False,False
375,0,6,4,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,True,False,False,False,False,False
166,10,6,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,160000,False,False,True,False,False,False,False,True,False,False,False,False
300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000,False,False,True,False,False,False,False,False,True,False,False,False
300,8,4,4,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,60000,False,False,True,False,False,False,False,True,False,False,False,False
300,0,5,4,4,1,1,1,1,1,1,1,1,1,0,1,0,0,0,55000,False,False,True,False,False,False,False,False,False,False,False,True
390,5,5,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,50000,False,False,True,False,True,False,False,False,False,False,False,False
345,13,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,True,False,False,False,False
300,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,1,0,80000,False,False,True,False,True,False,False,False,False,False,False,False
330,6,5,5,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,140000,False,False,True,False,False,False,False,False,False,False,False,True
250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,True,False,False,False,False,False,False,False,True,False,False,False
250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,True,False,False,False,False,False,False,False,True,False,False,False
300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,True,False,False,False,False,False,False,False,False,False,False,True
300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,True,False,False,False,True,False,False,False,False,False,False,False
